3.0873862242262815,-0.4652178117848887,-0.7485739208568164
3.068028673153656,-0.46928195434413367,-0.6658688149532034
3.0580753201556163,-0.49468637689610956,-0.6048144464919631
3.0646526995870964,-0.4779894816113136,-0.5692499247636105
3.0875478062196793,-0.5419638492665856,-0.7484405139601125
3.0683566824448802,-0.5607335178905969,-0.6657693385131996
3.0582898769110596,-0.5663771265078329,-0.6046912829985284
3.064897130107099,-0.5441654318080689,-0.569154380039714
3.0877093882130766,-0.6187098867482825,-0.7483071070634097
3.068575355305698,-0.6217012269215728,-0.66570302088653
3.0585044336665015,-0.6380678761195562,-0.6045681195050939
3.0652230374671006,-0.6324000320704092,-0.5690269870745188
3.0879248308709397,-0.7210379367238785,-0.748129231201139
3.068903364596922,-0.7131527904680365,-0.6656035444465261
3.0587189904219434,-0.7097586257312793,-0.6044449560116593
3.065467467987103,-0.6985759822671644,-0.568931442350623
3.0880864128643375,-0.797783974205575,-0.7479958243044362
3.0692313738881465,-0.8046043540144996,-0.6655040680065223
3.058933547177386,-0.7814493753430027,-0.6043217925182246
3.0657933753471047,-0.7868105825295048,-0.5688040493854278
3.0882479948577353,-0.874530011687272,-0.7478624174077335
3.069450046748964,-0.8655720630454755,-0.6654377503798526
3.05925538231055,-0.8889854997605876,-0.6041370472780727
3.066119282707108,-0.8750451827918451,-0.5686766564202326
3.0884095768511326,-0.9512760491689691,-0.7477290105110296
3.0697780560401884,-0.9570236265919391,-0.6653382739398491
3.059469939065992,-0.960676249372311,-0.604013883784638
3.0663637132271093,-0.9412211329886006,-0.5685811116963362
3.0885711588445304,-1.0280220866506657,-0.7475956036143269
3.0699967289010046,-1.0179913356229149,-0.6652719563131795
3.059684495821435,-1.0323669989840343,-0.6038907202912033
3.0666896205871126,-1.0294557332509409,-0.5684537187311409
3.0887327408379273,-1.1047681241323628,-0.7474621967176241
3.070324738192229,-1.109442899169378,-0.6651724798731748
3.059899052576877,-1.1040577485957574,-0.6037675567977687
3.0669340511071135,-1.0956316834476962,-0.568358174007245
3.0888943228313255,-1.1815141616140594,-0.7473287898209204
3.0809347598683314,-1.1704045106217011,-0.6937644642321764
3.0601136093323187,-1.1757484982074813,-0.6036443933043343
3.0658875462975326,-1.1851088312437068,-0.5842718878529077
3.0890559048247224,-1.2582601990957563,-0.7471953829242176
3.0812627691595567,-1.2618560741681641,-0.6936649877921717
3.0660529985183174,-1.2636930971680789,-0.5841352855814336
3.06027365568346,-0.4799018238852669,-1.0651021593344638
3.0708500818927513,-0.46772321093378205,-1.0242210655359099
3.0608640366690247,-0.46665395645823404,-0.7611820958551913
3.050524905686984,-0.466660023395788,-0.7326678054372884
3.05763732433837,-0.4692880519227863,-0.6372105129675308
2.9988292507767715,-0.4666903580835577,-0.5900963533477673
2.994189149641621,-0.46630084295982405,-0.5085023235728476
3.0604577033520495,-0.558945611289467,-1.0649667567532892
3.0710048909882226,-0.5412523486407971,-1.0240932505450562
3.035996518812837,-0.5514772307943075,-0.921756274768415
3.0538152415668605,-0.5545585334917713,-0.8558208538093258
3.0611903976723553,-0.5576459644089866,-0.7610831192967965
3.0508512666903123,-0.5576520313465406,-0.7325688288788916
3.0579653336295944,-0.5607396154692498,-0.6371110365275271
2.9991556117801013,-0.5576823660343104,-0.5899973767893725
2.9945827161423164,-0.5559138522964601,-0.5083704613989977
3.0606417510206403,-0.637989398693667,-1.0648313541721148
3.071211303115517,-0.6392911989168168,-1.0239228305572519
3.0363195832403758,-0.6415501275536384,-0.9216582979732344
3.0541399542822942,-0.6450909858468131,-0.8557223771325382
3.051068840692533,-0.6183133699803758,-0.732502844506629
3.058184006490412,-0.6217073245002255,-0.6370447189008576
2.99937318578232,-0.6183437046681457,-0.589931392417108
2.994897569342873,-0.6276042597657686,-0.5082649716599181
3.067784832284259,-0.7079940059438774,-1.0629762183254452
3.0713661122109874,-0.7128203366238319,-1.023795015566399
3.036534959525401,-0.7015987253931921,-0.9215929801097819
3.0543564294259165,-0.7054459540835076,-0.8556567260146796
3.0617343326779043,-0.7092993109935746,-0.7609181583661354
3.051395201695862,-0.7093053779311285,-0.7324038679482322
3.0585120157816363,-0.713158888046689,-0.6369452424608537
2.99969954678565,-0.7093357126188983,-0.5898324158587113
